stopwords_removed,2-gram
"['tolol', 'rate', 'bagus', 'report', 'laen', 'kurang', 'ks', 'report', 'respon', 'buangsat']","['bagus_report', 'ks_report', 'kurang_ks', 'laen_kurang', 'rate_bagus', 'report_laen', 'report_respon', 'respon_buangsat', 'tolol_rate']"
"['waras', 'dongo', 'moontod', 'poke']","['dongo_moontod', 'moontod_poke', 'waras_dongo']"
"['rusak', 'stres']",['rusak_stres']
"['rusak', 'sumpah']",['rusak_sumpah']
"['tolong', 'ban', 'trol', 'masa', 'make', 'zilong', 'mid', 'bilang', 'menang', 'dia', 'mati', 'nyalahin', 'satu', 'teman', 'ngedukung', 'pula', 'make', 'zilong', 'mid', 'lelah', 'pepek']","['ban_trol', 'bilang_menang', 'dia_mati', 'lelah_pepek', 'make_zilong', 'masa_make', 'mati_nyalahin', 'menang_dia', 'mid_bilang', 'mid_lelah', 'ngedukung_pula', 'nyalahin_satu', 'pula_make', 'satu_teman', 'teman_ngedukung', 'tolong_ban', 'trol_masa', 'zilong_mid']"
"['sportif', 'adil', 'kurang', 'sportif', 'selalu', 'anggap', 'laku', 'langgar', 'kurang', 'skor', 'poin', 'admin', 'bagus', 'sportif', 'jangan', 'cundang', 'selalu', 'pihak', 'kepada', 'lain', 'cam', 'baik', 'baik', 'ingat', 'paham']","['adil_kurang', 'admin_bagus', 'anggap_laku', 'bagus_sportif', 'baik_baik', 'baik_ingat', 'cam_baik', 'cundang_selalu', 'ingat_paham', 'jangan_cundang', 'kepada_lain', 'kurang_skor', 'kurang_sportif', 'lain_cam', 'laku_langgar', 'langgar_kurang', 'pihak_kepada', 'poin_admin', 'selalu_anggap', 'selalu_pihak', 'skor_poin', 'sportif_adil', 'sportif_jangan', 'sportif_selalu']"
"['reng', 'kecil', 'kasi', 'lwan', 'reng', 'tinggi', 'pasti', 'kalah']","['kasi_lwan', 'kecil_kasi', 'lwan_reng', 'pasti_kalah', 'reng_kecil', 'reng_tinggi', 'tinggi_pasti']"
"['ngapasi', 'lag', 'make', 'kouta', 'lag', 'kontes', 'lord', 'lag']","['kontes_lord', 'kouta_lag', 'lag_kontes', 'lag_make', 'lord_lag', 'make_kouta', 'ngapasi_lag']"
"['babi', 'gemar', 'banyak', 'pernah', 'baik', 'diam', 'mending', 'lebih', 'asik']","['babi_gemar', 'baik_diam', 'banyak_pernah', 'diam_mending', 'gemar_banyak', 'lebih_asik', 'mending_lebih', 'pernah_baik']"
"['overall', 'bagus', 'masa', 'besar', 'iya', 'jelas', 'gajelas', 'inti', 'minggu', 'kemaren', 'menang', 'please', 'mohon', 'banget', 'baik', 'ulang', 'gi', 'grandmaster', 'kompak', 'masa', 'atas', 'susah', 'banget']","['atas_susah', 'bagus_masa', 'baik_ulang', 'banget_baik', 'besar_iya', 'gajelas_inti', 'gi_grandmaster', 'grandmaster_kompak', 'inti_minggu', 'iya_jelas', 'jelas_gajelas', 'kemaren_menang', 'kompak_masa', 'masa_atas', 'masa_besar', 'menang_please', 'minggu_kemaren', 'mohon_banget', 'overall_bagus', 'please_mohon', 'susah_banget', 'ulang_gi']"
"['woy', 'cok', 'dancok', 'gamr', 'mu', 'koyok', 'gatell', 'asu', 'kirekk', 'dancok']","['asu_kirekk', 'cok_dancok', 'dancok_gamr', 'gamr_mu', 'gatell_asu', 'kirekk_dancok', 'koyok_gatell', 'mu_koyok', 'woy_cok']"
"['busuk', 'server', 'aneh', 'kalah', 'mach', 'aneh', 'busuk', 'sedang', 'musuh', 'bagus', 'sudah', 'ganti', 'akun', 'baru', 'tetap', 'grafik', 'bagusin', 'event', 'banyakin', 'play', 'benahin', 'tetap', 'busuk', 'sen', 'tolol', 'mach', 'imbang']","['akun_baru', 'aneh_busuk', 'aneh_kalah', 'bagus_sudah', 'bagusin_event', 'banyakin_play', 'baru_tetap', 'benahin_tetap', 'busuk_sedang', 'busuk_sen', 'busuk_server', 'event_banyakin', 'ganti_akun', 'grafik_bagusin', 'kalah_mach', 'mach_aneh', 'mach_imbang', 'musuh_bagus', 'play_benahin', 'sedang_musuh', 'sen_tolol', 'server_aneh', 'sudah_ganti', 'tetap_busuk', 'tetap_grafik', 'tolol_mach']"
['kalah'],[]
"['kenapa', 'sudah', 'update', 'sekarang', 'lebih', 'terputuskoneksi', 'lambatdelayy', 'ganggu', 'kenceng', 'wifidataa']","['ganggu_kenceng', 'kenapa_sudah', 'kenceng_wifidataa', 'lambatdelayy_ganggu', 'lebih_terputuskoneksi', 'sekarang_lebih', 'sudah_update', 'terputuskoneksi_lambatdelayy', 'update_sekarang']"
"['woy', 'developer', 'makin', 'update', 'makin', 'busuk', 'bug', 'benar', 'rusak', 'server', 'busuk', 'ngaco', 'bug', 'update', 'makin', 'parah']","['benar_rusak', 'bug_benar', 'bug_update', 'busuk_bug', 'busuk_ngaco', 'developer_makin', 'makin_busuk', 'makin_parah', 'makin_update', 'ngaco_bug', 'rusak_server', 'server_busuk', 'update_makin', 'woy_developer']"
"['tolong', 'beri', 'benar']","['beri_benar', 'tolong_beri']"
"['please', 'fix', 'you', 'server', 'because', 'lag', 'play', 'if', 'used', 'wify', 'and', 'plaese', 'fix', 'chaeter', 'this', 'oke', 'if', 'you', 'already', 'fix', 'lag', 'and', 'cheater', 'wa', 'nt', 'gift', 'you', 'stars', 'oke']","['already_fix', 'and_cheater', 'and_plaese', 'because_lag', 'chaeter_this', 'cheater_wa', 'fix_chaeter', 'fix_lag', 'fix_you', 'gift_you', 'if_used', 'if_you', 'lag_and', 'lag_play', 'nt_gift', 'oke_if', 'plaese_fix', 'play_if', 'please_fix', 'server_because', 'stars_oke', 'this_oke', 'used_wify', 'wa_nt', 'wify_and', 'you_already', 'you_server', 'you_stars']"
"['taik', 'lostrek']",['taik_lostrek']
"['sumpah', 'matckingnya', 'lama', 'banget', 'cuma', 'rool', 'sumpag', 'ngotak', 'lama']","['banget_cuma', 'cuma_rool', 'lama_banget', 'matckingnya_lama', 'ngotak_lama', 'rool_sumpag', 'sumpag_ngotak', 'sumpah_matckingnya']"
"['pantes', 'ktemu', 'becus', 'sinyal', 'lag', 'sendiri', 'hapus', 'play', 'store']","['becus_sinyal', 'hapus_play', 'ktemu_becus', 'lag_sendiri', 'pantes_ktemu', 'play_store', 'sendiri_hapus', 'sinyal_lag']"
"['jelas', 'lama', 'digabungin', 'semua', 'bocil', 'resah', 'gendong', 'lama', 'males', 'sumpah', 'digabungin', 'tot']","['bocil_resah', 'digabungin_semua', 'digabungin_tot', 'gendong_lama', 'jelas_lama', 'lama_digabungin', 'lama_males', 'males_sumpah', 'resah_gendong', 'semua_bocil', 'sumpah_digabungin']"
"['knapa', 'ketemu', 'top', 'global', 'sentuh', 'top', 'provinsi', 'belum', 'blas']","['belum_blas', 'global_sentuh', 'ketemu_top', 'knapa_ketemu', 'provinsi_belum', 'sentuh_top', 'top_global', 'top_provinsi']"
"['tolong', 'misal', 'chat', 'masuk', 'sensitif', 'ilangin', 'minimal', 'kocak', 'biar', 'plonga', 'plongo', 'nungguin', 'balesin', 'chat', 'nyata', 'emg', 'kirim']","['balesin_chat', 'biar_plonga', 'chat_masuk', 'chat_nyata', 'emg_kirim', 'ilangin_minimal', 'kocak_biar', 'masuk_sensitif', 'minimal_kocak', 'misal_chat', 'nungguin_balesin', 'nyata_emg', 'plonga_plongo', 'plongo_nungguin', 'sensitif_ilangin', 'tolong_misal']"
['tres'],[]
"['anjing', 'pay', 'win', 'bangsat']","['anjing_pay', 'pay_win', 'win_bangsat']"
"['hilang', 'stres', 'selalu', 'stres', 'garagara', 'banyak', 'ngerti']","['banyak_ngerti', 'garagara_banyak', 'hilang_stres', 'selalu_stres', 'stres_garagara', 'stres_selalu']"
"['bedain', 'skill', 'playernya', 'masa', 'jago', 'dongo', 'mana', 'musuh', 'jago', 'mytic', 'masa', 'nasih', 'epick', 'aneh', 'oon']","['aneh_oon', 'bedain_skill', 'dongo_mana', 'epick_aneh', 'jago_dongo', 'jago_mytic', 'mana_musuh', 'masa_jago', 'masa_nasih', 'musuh_jago', 'mytic_masa', 'nasih_epick', 'playernya_masa', 'skill_playernya']"
['seru'],[]
"['jelek', 'banget', 'drafpick', 'oot', 'semua', 'benar']","['banget_drafpick', 'drafpick_oot', 'jelek_banget', 'oot_semua', 'semua_benar']"
"['kon', 'tol', 'lawan', 'keras', 'iya', 'kelas', 'ajg', 'naikin', 'bintang', 'susah', 'minta', 'ampun', 'kocak', 'beri', 'cacat', 'gelap', 'taeklah', 'makin', 'lama', 'seru', 'imbang', 'beri', 'dasar', 'ajg', 'moontoon', 'asu']","['ajg_moontoon', 'ajg_naikin', 'ampun_kocak', 'beri_cacat', 'beri_dasar', 'bintang_susah', 'cacat_gelap', 'dasar_ajg', 'gelap_taeklah', 'imbang_beri', 'iya_kelas', 'kelas_ajg', 'keras_iya', 'kocak_beri', 'kon_tol', 'lama_seru', 'lawan_keras', 'makin_lama', 'minta_ampun', 'moontoon_asu', 'naikin_bintang', 'seru_imbang', 'susah_minta', 'taeklah_makin', 'tol_lawan']"
"['matcmaking', 'buruk', 'ktmu', 'musuh', 'jago', 'buruk', 'afk', 'dll', 'gajelas', 'banyak', 'joki', 'jd', 'sakarepmu']","['afk_dll', 'banyak_joki', 'buruk_afk', 'buruk_ktmu', 'dll_gajelas', 'gajelas_banyak', 'jago_buruk', 'jd_sakarepmu', 'joki_jd', 'ktmu_musuh', 'matcmaking_buruk', 'musuh_jago']"
"['bagai', 'user', 'layla', 'kecewauntuk', 'skin', 'layla', 'tema', 'nexus', 'sea', 'jangan', 'ubah', 'skin', 'benar', 'suka', 'desain', 'skinnya', 'tolong', 'jangan', 'ubah', 'skin', 'sudah', 'nunggu', 'skin', 'layla', 'baru', 'nyata', 'serius', 'rilissaya', 'sudah', 'nunggu', 'berapa', 'bulan', 'skin', 'layla', 'desain']","['bagai_user', 'baru_nyata', 'benar_suka', 'berapa_bulan', 'bulan_skin', 'desain_skinnya', 'jangan_ubah', 'kecewauntuk_skin', 'layla_baru', 'layla_desain', 'layla_kecewauntuk', 'layla_tema', 'nexus_sea', 'nunggu_berapa', 'nunggu_skin', 'nyata_serius', 'rilissaya_sudah', 'sea_jangan', 'serius_rilissaya', 'skin_benar', 'skin_layla', 'skin_sudah', 'skinnya_tolong', 'sudah_nunggu', 'suka_desain', 'tema_nexus', 'tolong_jangan', 'ubah_skin', 'user_layla']"
"['mooton', 'makin', 'makin', 'jelas', 'ngapain', 'turun', 'season', 'segala', 'tolol', 'amat']","['jelas_ngapain', 'makin_jelas', 'makin_makin', 'mooton_makin', 'ngapain_turun', 'season_segala', 'segala_tolol', 'tolol_amat', 'turun_season']"
"['tahu', 'kenapa', 'bisu', 'percakapanmute', 'mulai', 'kena', 'teman', 'bagus', 'mulai', 'asik']","['bagus_mulai', 'bisu_percakapanmute', 'kena_teman', 'kenapa_bisu', 'mulai_asik', 'mulai_kena', 'percakapanmute_mulai', 'tahu_kenapa', 'teman_bagus']"
"['darak', 'terlalu', 'banyak']","['darak_terlalu', 'terlalu_banyak']"
['vinagriil'],[]
"['tambah', 'streas', 'asu', 'senggel', 'mene']","['asu_senggel', 'senggel_mene', 'streas_asu', 'tambah_streas']"
"['susah', 'naik', 'makin', 'lama', 'makin', 'bosen']","['lama_makin', 'makin_bosen', 'makin_lama', 'naik_makin', 'susah_naik']"
['bagus'],[]
"['teman', 'ngotak', 'sedikit', 'babi']","['ngotak_sedikit', 'sedikit_babi', 'teman_ngotak']"
"['babi', 'ngasi', 'gelap', 'baik', 'masa', 'pernah', 'bagus']","['babi_ngasi', 'baik_masa', 'gelap_baik', 'masa_pernah', 'ngasi_gelap', 'pernah_bagus']"
"['lostrek', 'kasi', 'punya', 'betumbok']","['kasi_punya', 'lostrek_kasi', 'punya_betumbok']"
"['rusak', 'ksih', 'pdhl', 'full', 'mitic', 'hdh']","['full_mitic', 'ksih_pdhl', 'mitic_hdh', 'pdhl_full', 'rusak_ksih']"
"['luar', 'biasa', 'seru']","['biasa_seru', 'luar_biasa']"
"['babi', 'kasi', 'bintang', 'semua', 'hyper', 'bodoh', 'ban', 'akun', 'beberapa', 'biar', 'nyusahin']","['akun_beberapa', 'babi_kasi', 'ban_akun', 'beberapa_biar', 'biar_nyusahin', 'bintang_semua', 'bodoh_ban', 'hyper_bodoh', 'kasi_bintang', 'semua_hyper']"
"['gokill', 'bagi', 'skin', 'epic', 'gratis', 'makin', 'betah', 'legends']","['bagi_skin', 'betah_legends', 'epic_gratis', 'gokill_bagi', 'gratis_makin', 'makin_betah', 'skin_epic']"
"['darksystem', 'banyak', 'imbang', 'masuk', 'akal', 'buruk', 'musuh', 'joki', 'lo', 'laku', 'bos']","['akal_buruk', 'banyak_imbang', 'buruk_musuh', 'darksystem_banyak', 'imbang_masuk', 'joki_lo', 'laku_bos', 'lo_laku', 'masuk_akal', 'musuh_joki']"
"['cocok', 'santai', 'santai', 'banyak', 'gelap', 'pantas', 'dimainin', 'online', 'lawan', 'gelap']","['banyak_gelap', 'cocok_santai', 'dimainin_online', 'gelap_pantas', 'lawan_gelap', 'online_lawan', 'pantas_dimainin', 'santai_banyak', 'santai_santai']"
"['matching', 'banyak', 'tolol']","['banyak_tolol', 'matching_banyak']"
"['adil', 'musuh', 'pro', 'buruk', 'tolong', 'beri', 'adil', 'ton']","['adil_musuh', 'adil_ton', 'beri_adil', 'buruk_tolong', 'musuh_pro', 'pro_buruk', 'tolong_beri']"
"['cheat', 'vip', 'rusak', 'report', 'percuma', 'pengaruh', 'masalah', 'sinyal', 'play', 'bot', 'imbang', 'cuma', 'mikirin', 'cuan', 'kualitas', 'sinyal', 'buruk', 'banyak', 'dalam', 'sebut', 'handle', 'nyaman', 'cuma', 'mikirin', 'grafik', 'menuhi', 'demi', 'cuan', 'banyak', 'korupsi', 'sinyal', 'handle']","['banyak_dalam', 'banyak_korupsi', 'bot_imbang', 'buruk_banyak', 'cheat_vip', 'cuan_banyak', 'cuan_kualitas', 'cuma_mikirin', 'dalam_sebut', 'demi_cuan', 'grafik_menuhi', 'handle_nyaman', 'imbang_cuma', 'korupsi_sinyal', 'kualitas_sinyal', 'masalah_sinyal', 'menuhi_demi', 'mikirin_cuan', 'mikirin_grafik', 'nyaman_cuma', 'pengaruh_masalah', 'percuma_pengaruh', 'play_bot', 'report_percuma', 'rusak_report', 'sebut_handle', 'sinyal_buruk', 'sinyal_handle', 'sinyal_play', 'vip_rusak']"
"['ui', 'rusak']",['ui_rusak']
"['walau', 'kecewa', 'gema', 'aksi', 'b', 'terlalu', 'banyak', 'joki', 'mula', 'kembang', 'mohon', 'donk', 'd', 'tindak', 'masa', 'mahal', 'atur', 'konsisten', 'serasa', 'murah']","['aksi_terlalu', 'atur_konsisten', 'banyak_joki', 'donk_tindak', 'gema_aksi', 'joki_mula', 'kecewa_gema', 'kembang_mohon', 'konsisten_serasa', 'mahal_atur', 'masa_mahal', 'mohon_donk', 'mula_kembang', 'serasa_murah', 'terlalu_banyak', 'tindak_masa', 'walau_kecewa']"
"['makin', 'abdet', 'makin', 'lag', 'sinyal', 'cl', 'selalu', 'sinyal', 'merah', 'sudah', 'wifi', 'internet', 'tetap', 'lag', 'mohon', 'rusak', 'sinyal', 'para', 'enak', 'sinyal', 'lag', 'lain', 'enak']","['abdet_makin', 'cl_selalu', 'enak_sinyal', 'internet_tetap', 'lag_lain', 'lag_mohon', 'lag_sinyal', 'lain_enak', 'makin_abdet', 'makin_lag', 'merah_sudah', 'mohon_rusak', 'para_enak', 'rusak_sinyal', 'selalu_sinyal', 'sinyal_cl', 'sinyal_lag', 'sinyal_merah', 'sinyal_para', 'sudah_wifi', 'tetap_lag', 'wifi_internet']"
"['dongo', 'busuk', 'sedikit', 'mitik', 'emng', 'paling', 'benar', 'pindah', 'rada', 'dongo', 'semua']","['benar_pindah', 'busuk_sedikit', 'dongo_busuk', 'dongo_semua', 'emng_paling', 'mitik_emng', 'paling_benar', 'pindah_rada', 'rada_dongo', 'sedikit_mitik']"
"['em', 'buruk', 'su', 'asu']","['buruk_su', 'em_buruk', 'su_asu']"
"['kontol', 'asuu']",['kontol_asuu']
"['parah', 'skrang', 'lawan', 'ngak', 'imbang']","['lawan_ngak', 'ngak_imbang', 'parah_skrang', 'skrang_lawan']"
"['ketemu', 'satu', 'bocil', 'tolong', 'baik', 'sda', 'niat']","['baik_sda', 'bocil_tolong', 'ketemu_satu', 'satu_bocil', 'sda_niat', 'tolong_baik']"
['kontol'],[]
['tarik'],[]
"['anjg', 'ls', 'bae']","['anjg_ls', 'ls_bae']"
"['buruk', 'jelas', 'kalah']","['buruk_jelas', 'jelas_kalah']"
"['lag', 'najiss']",['lag_najiss']
['suka'],[]
"['banyak', 'cheater', 'dalam']","['banyak_cheater', 'cheater_dalam']"
"['gila', 'ngotak', 'beri', 'masuk', 'mytikglory', 'setan', 'kau', 'guna']","['beri_masuk', 'gila_ngotak', 'kau_guna', 'masuk_mytikglory', 'mytikglory_setan', 'ngotak_beri', 'setan_kau']"
"['bagus', 'matching', 'beri', 'imbang', 'egois', 'bagus', 'sedikit', 'saran', 'bagus', 'beri', 'hukum', 'baned', 'kepada', 'sengaja', 'sadar', 'laku', 'trollfeeder', 'dalam', 'suatu', 'terimakasih', 'moga', 'salam', 'waras', 'sadar']","['bagus_beri', 'bagus_matching', 'bagus_sedikit', 'baned_kepada', 'beri_hukum', 'beri_imbang', 'dalam_suatu', 'egois_bagus', 'hukum_baned', 'imbang_egois', 'kepada_sengaja', 'laku_trollfeeder', 'matching_beri', 'moga_salam', 'sadar_laku', 'salam_waras', 'saran_bagus', 'sedikit_saran', 'sengaja_sadar', 'suatu_terimakasih', 'terimakasih_moga', 'trollfeeder_dalam', 'waras_sadar']"
"['lambat', 'masuk', 'lag', 'pusing']","['lag_pusing', 'lambat_masuk', 'masuk_lag']"
"['banyak', 'nemu', 'musuh', 'guna', 'rw', 'rugi', 'ketemu', 'brengsek']","['banyak_nemu', 'guna_rw', 'ketemu_brengsek', 'musuh_guna', 'nemu_musuh', 'rugi_ketemu', 'rw_rugi']"
"['jelek', 'sekarang', 'lag', 'parah', 'banyak', 'bug', 'patah', 'bahkan', 'chiter', 'jarang', 'ketemu']","['bahkan_chiter', 'banyak_bug', 'bug_patah', 'chiter_jarang', 'jarang_ketemu', 'jelek_sekarang', 'lag_parah', 'parah_banyak', 'patah_bahkan', 'sekarang_lag']"
"['sampah', 'adil', 'isi', 'anomali']","['adil_isi', 'isi_anomali', 'sampah_adil']"
['tres'],[]
"['makin', 'berat', 'semenjak', 'update', 'size', 'makin', 'besar', 'berat', 'bagi', 'device', 'ram', 'demi', 'nyaman', 'kecil', 'size', 'admin']","['bagi_device', 'berat_bagi', 'berat_semenjak', 'besar_berat', 'demi_nyaman', 'device_ram', 'kecil_size', 'makin_berat', 'makin_besar', 'nyaman_kecil', 'ram_demi', 'semenjak_update', 'size_admin', 'size_makin', 'update_size']"
['kikir'],[]
"['entah', 'bingung', 'mungkin']","['bingung_mungkin', 'entah_bingung']"
"['we', 'ban', 'para', 'gelap', 'sistemtim', 'tolol', 'santt', 'ajg']","['ban_para', 'gelap_sistemtim', 'para_gelap', 'santt_ajg', 'sistemtim_tolol', 'tolol_santt', 'we_ban']"
"['apalh', 'masa', 'iya', 'ketemu', 'epic', 'mytic', 'kocak', 'puki', 'mending', 'kalah', 'mvp', 'bintang', 'tetap', 'naik', 'uninstall', 'ajalh', 'guna', 'mutu', 'mending', 'gaess']","['ajalh_guna', 'apalh_masa', 'bintang_tetap', 'epic_mytic', 'guna_mutu', 'iya_ketemu', 'kalah_mvp', 'ketemu_epic', 'kocak_puki', 'masa_iya', 'mending_gaess', 'mending_kalah', 'mutu_mending', 'mvp_bintang', 'mytic_kocak', 'naik_uninstall', 'puki_mending', 'tetap_naik', 'uninstall_ajalh']"
"['bug', 'pepek']",['bug_pepek']
"['bagi', 'banding', 'jelek', 'oleng', 'sakit', 'kepala']","['bagi_banding', 'banding_jelek', 'jelek_oleng', 'oleng_sakit', 'sakit_kepala']"
"['bagus', 'slalu', 'dpat', 'bapuk']","['bagus_slalu', 'dpat_bapuk', 'slalu_dpat']"
"['gamee', 'idiot']",['gamee_idiot']
"['rusak', 'ketemu', 'stres', 'percuma', 'pilih', 'ujung', 'guna', 'tetap', 'egois']","['guna_tetap', 'ketemu_stres', 'percuma_pilih', 'pilih_ujung', 'rusak_ketemu', 'stres_percuma', 'tetap_egois', 'ujung_guna']"
"['kagak', 'imbang', 'beri', 'lawan', 'stabil', 'jangan', 'beri', 'susah', 'banget', 'sengaja', 'biar', 'aing', 'ngambil', 'hak', 'lain', 'sayang', 'ginian', 'ngejar', 'bintang', 'untung', 'sat', 'aing', 'hibur', 'bukan', 'nambah', 'stres', 'sat', 'mo', 'bales', 'enggak', 'bodo', 'amat']","['aing_hibur', 'aing_ngambil', 'bales_enggak', 'banget_sengaja', 'beri_lawan', 'beri_susah', 'biar_aing', 'bintang_untung', 'bodo_amat', 'bukan_nambah', 'enggak_bodo', 'ginian_ngejar', 'hak_lain', 'hibur_bukan', 'imbang_beri', 'jangan_beri', 'kagak_imbang', 'lain_sayang', 'lawan_stabil', 'mo_bales', 'nambah_stres', 'ngambil_hak', 'ngejar_bintang', 'sat_aing', 'sat_mo', 'sayang_ginian', 'sengaja_biar', 'stabil_jangan', 'stres_sat', 'susah_banget', 'untung_sat']"
"['masuk', 'akal', 'buruk', 'lawan', 'nyaa', 'banding', 'ranket', 'ketemu', 'banding']","['akal_buruk', 'banding_ranket', 'buruk_lawan', 'ketemu_banding', 'lawan_nyaa', 'masuk_akal', 'nyaa_banding', 'ranket_ketemu']"
"['minimal', 'beri', 'jelas', 'yaa', 'sudah', 'muak', 'banget', 'demi', 'sudah']","['banget_demi', 'beri_jelas', 'demi_sudah', 'jelas_yaa', 'minimal_beri', 'muak_banget', 'sudah_muak', 'yaa_sudah']"
"['terlalu', 'lebih', 'beri', 'lawan', 'keras', 'susah', 'tolong', 'imbang', 'susah', 'menang', 'kalah', 'lebih']","['beri_lawan', 'imbang_susah', 'kalah_lebih', 'keras_susah', 'lawan_keras', 'lebih_beri', 'menang_kalah', 'susah_menang', 'susah_tolong', 'terlalu_lebih', 'tolong_imbang']"
"['makin', 'banyak', 'update', 'ingame', 'makin', 'sampah']","['banyak_update', 'ingame_makin', 'makin_banyak', 'makin_sampah', 'update_ingame']"
"['benar', 'buka', 'hepi', 'pusing', 'sampai', 'sekarang', 'bintang', 'naik', 'naik', 'turun', 'rela', 'ngerusak', 'tidur', 'demi', 'buah', 'bintang', 'lose', 'treak', 'pikir', 'ton', 'tres', 'sekarang', 'bales', 'pesan', 'gau']","['bales_pesan', 'benar_buka', 'bintang_lose', 'bintang_naik', 'buah_bintang', 'buka_hepi', 'demi_buah', 'hepi_pusing', 'lose_treak', 'naik_naik', 'naik_turun', 'ngerusak_tidur', 'pesan_gau', 'pikir_ton', 'pusing_sampai', 'rela_ngerusak', 'sampai_sekarang', 'sekarang_bales', 'sekarang_bintang', 'tidur_demi', 'ton_tres', 'treak_pikir', 'tres_sekarang', 'turun_rela']"
['kontot'],[]
['butut'],[]
"['naik', 'mytic', 'susah', 'gimana', 'dpet', 'feeder']","['dpet_feeder', 'gimana_dpet', 'mytic_susah', 'naik_mytic', 'susah_gimana']"
"['prik', 'amat', 'bukan', 'happy', 'makin', 'stres', 'patah', 'patah', 'ping', 'bagus', 'bujank', 'darah', 'tinggi', 'cocok', 'kntl']","['amat_bukan', 'bagus_bujank', 'bujank_darah', 'bukan_happy', 'cocok_kntl', 'darah_tinggi', 'happy_makin', 'makin_stres', 'patah_patah', 'patah_ping', 'ping_bagus', 'prik_amat', 'stres_patah', 'tinggi_cocok']"
['taeh'],[]
"['makin', 'rusak']",['makin_rusak']
"['sampah', 'babi', 'darah', 'tinggi', 'cuih']","['babi_darah', 'darah_tinggi', 'sampah_babi', 'tinggi_cuih']"
"['jangan', 'dowload', 'jelas', 'cok', 'sesat', 'pindah', 'pubg']","['cok_sesat', 'dowload_jelas', 'jangan_dowload', 'jelas_cok', 'pindah_pubg', 'sesat_pindah']"
"['kunyuk', 'gelap', 'mlu']","['gelap_mlu', 'kunyuk_gelap']"
"['makin', 'lama', 'makin', 'rusak', 'server', 'busuk']","['lama_makin', 'makin_lama', 'makin_rusak', 'rusak_server', 'server_busuk']"
"['knp', 'celasik', 'sinyal', 'jelek', 'pin', 'ijo', 'bukan', 'merah', 'mohon', 'rusak', 'minimal', 'rugi']","['bukan_merah', 'celasik_sinyal', 'ijo_bukan', 'jelek_pin', 'knp_celasik', 'merah_mohon', 'minimal_rugi', 'mohon_rusak', 'pin_ijo', 'rusak_minimal', 'sinyal_jelek']"
"['sinyal', 'busuk', 'cape', 'cape', 'naikin', 'level', 'sinyal', 'buruk', 'buruk', 'sampah', 'asu', 'dasar', 'miskin']","['asu_dasar', 'buruk_buruk', 'buruk_sampah', 'busuk_cape', 'cape_cape', 'cape_naikin', 'dasar_miskin', 'level_sinyal', 'naikin_level', 'sampah_asu', 'sinyal_buruk', 'sinyal_busuk']"
"['anjingg', 'bangsdd', 'gajelas', 'ngent']","['anjingg_bangsdd', 'bangsdd_gajelas', 'gajelas_ngent']"
"['lama', 'afk', 'bentar', 'selesai', 'hitung', 'afk', 'ah', 'benrin', 'benar', 'banget']","['afk_ah', 'afk_bentar', 'ah_benrin', 'benar_banget', 'benrin_benar', 'bentar_selesai', 'hitung_afk', 'lama_afk', 'selesai_hitung']"
"['like', 'bintang', 'kasi', 'mqin', 'musuh', 'mudah']","['bintang_kasi', 'kasi_mqin', 'like_bintang', 'mqin_musuh', 'musuh_mudah']"
"['tolong', 'legends', 'malas', 'sekarang', 'pasti', 'lag', 'pakek', 'wifi', 'tetap', 'lag', 'bug']","['lag_bug', 'lag_pakek', 'legends_malas', 'malas_sekarang', 'pakek_wifi', 'pasti_lag', 'sekarang_pasti', 'tetap_lag', 'tolong_legends', 'wifi_tetap']"
"['sinyal', 'jelek', 'mati', 'masuk', 'bass']","['jelek_mati', 'masuk_bass', 'mati_masuk', 'sinyal_jelek']"
"['ping', 'merah', 'frame', 'drop', 'lag', 'pernah', 'tingkat', 'dengar', 'keluh']","['dengar_keluh', 'drop_lag', 'frame_drop', 'lag_pernah', 'merah_frame', 'pernah_tingkat', 'ping_merah', 'tingkat_dengar']"
['just'],[]
"['kurang', 'bagus', 'banyak', 'gelap']","['bagus_banyak', 'banyak_gelap', 'kurang_bagus']"
"['wahai', 'tolong', 'klok', 'niat', 'beri', 'naek', 'lejen', 'mending', 'ben', 'ajy', 'tres', 'cok', 'anjy']","['ajy_tres', 'ben_ajy', 'beri_naek', 'cok_anjy', 'klok_niat', 'lejen_mending', 'mending_ben', 'naek_lejen', 'niat_beri', 'tolong_klok', 'tres_cok', 'wahai_tolong']"
['mantapp'],[]
['sampah'],[]
"['satu', 'menang', 'tiga', 'kalah', 'enggk', 'gitu', 'minimal', 'darksystembocil', 'mati', 'mulai', 'season', 'kemarin', 'mytic', 'gabisa']","['darksystembocil_mati', 'enggk_gitu', 'gitu_minimal', 'kalah_enggk', 'kemarin_mytic', 'mati_mulai', 'menang_tiga', 'minimal_darksystembocil', 'mulai_season', 'mytic_gabisa', 'satu_menang', 'season_kemarin', 'tiga_kalah']"
"['thing', 'best']",['thing_best']
"['salah', 'bg', 'lose', 'ampe', 'gelap', 'epic']","['ampe_gelap', 'bg_lose', 'gelap_epic', 'lose_ampe', 'salah_bg']"
"['beuh', 'seru', 'bro']","['beuh_seru', 'seru_bro']"
